Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SpringConfiguratorView.SpringConfiguratorView( Context context );1;0;3
SpringConfiguratorView.refreshSpringConfigurations( );4;2;18
SpringConfiguratorView.generateHierarchy( Context context );1;3;79
SpringConfiguratorView.SpringConfiguratorView( Context context , AttributeSet attrs );1;0;3
RevealerSpringListener.onSpringActivate( Spring spring );1;0;2
SeekbarListener.onStopTrackingTouch( SeekBar seekBar );1;0;2
SpinnerAdapter.getCount( );1;0;3
SeekbarListener.onStartTrackingTouch( SeekBar seekBar );1;0;2
SpinnerAdapter.getView( int position , View convertView , ViewGroup parent );2;1;17
SpinnerAdapter.SpinnerAdapter( Context context );1;0;4
SpinnerAdapter.add( String string );1;0;4
OnNubTouchListener.onTouch( View view , MotionEvent motionEvent );2;1;6
SpringConfiguratorView.SpringConfiguratorView( Context context , AttributeSet attrs , int defStyle );1;0;25
SpinnerAdapter.clear( );1;0;4
RevealerSpringListener.onSpringUpdate( Spring spring );1;3;8
SpringSelectedListener.onNothingSelected( AdapterView < ? > adapterView );1;0;2
RevealerSpringListener.onSpringEndStateChange( Spring spring );1;0;2
SpringConfiguratorView.destroy( );2;1;7
SpringSelectedListener.onItemSelected( AdapterView < ? > adapterView , View view , int i , long l );1;0;4
SpinnerAdapter.getItem( int position );1;0;3
SpringConfiguratorView.togglePosition( );2;1;5
SeekbarListener.onProgressChanged( SeekBar seekBar , int val , boolean b );3;10;18
RevealerSpringListener.onSpringAtRest( Spring spring );1;0;2
SpinnerAdapter.getItemId( int position );1;0;3
SpringConfiguratorView.updateSeekBarsForSpringConfig( SpringConfig springConfig );1;8;10
