Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SimpleLuceneXMLIndexerImpl.uid( URLConnection urlConnection );1;1;4
SimpleLuceneXMLIndexerImpl.getParser( );1;0;3
SimpleLuceneXMLIndexerImpl.setContentViewQuery( String contentViewQuery );1;0;3
SimpleLuceneXMLIndexerImpl.afterPropertiesSet( );5;2;16
SimpleLuceneXMLIndexerImpl.SimpleLuceneXMLIndexerImpl( );1;0;6
SimpleLuceneXMLIndexerImpl.indexDocument( URLConnection contentURLConnection , LuceneIndexContentHandler luceneIndexContentHandler );3;0;13
SimpleLuceneXMLIndexerImpl.build( URL url );11;8;43
SimpleLuceneXMLIndexerImpl.setParser( SAXParser parser );1;0;3
SimpleLuceneXMLIndexerImpl.getStoreFields( );1;0;3
SimpleLuceneXMLIndexerImpl.getContentViewQuery( );1;0;3
SimpleLuceneXMLIndexerImpl.setStoreFields( HashSet storeFields );1;0;3
