Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MultiplexTracker.startPrefixMapping( String prefix , String uri );2;0;4
MultiplexTracker.startDocument( );2;0;4
MultiplexTracker.characters( char ch [ ] , int start , int length );2;0;4
MultiplexTracker.ignorableWhitespace( char ch [ ] , int start , int length );2;0;4
MultiplexTracker.endElement( String uri , String localName , String qName );2;0;4
MultiplexTracker.setDocumentLocator( Locator locator );2;0;4
MultiplexTracker.MultiplexTracker( Set < Tracker > handlers );1;0;3
MultiplexTracker.init( URI uri , Set < URI > references );2;0;4
MultiplexTracker.skippedEntity( String name );2;0;4
MultiplexTracker.processingInstruction( String target , String data );2;0;4
MultiplexTracker.startElement( String uri , String localName , String qName , Attributes atts );2;0;4
MultiplexTracker.endDocument( );2;0;4
MultiplexTracker.endPrefixMapping( String prefix );2;0;4
