Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JDBCDiskCacheAttributes.getUserName( );1;0;3
JDBCDiskCacheAttributes.setShrinkerIntervalSeconds( int shrinkerIntervalSecondsArg );1;0;3
JDBCDiskCacheAttributes.getUrl( );1;0;3
***not in a method***;0;1;0
JDBCDiskCacheAttributes.setUserName( String userName );1;0;3
JDBCDiskCacheAttributes.setMaxActive( int maxActive );1;0;3
JDBCDiskCacheAttributes.getDriverClassName( );1;0;3
JDBCDiskCacheAttributes.setTestBeforeInsert( boolean testBeforeInsert );1;0;3
JDBCDiskCacheAttributes.setTableName( String tableName );1;0;3
JDBCDiskCacheAttributes.getShrinkerIntervalSeconds( );1;0;3
JDBCDiskCacheAttributes.getDatabase( );1;0;3
JDBCDiskCacheAttributes.setConnectionPoolName( String connectionPoolName );1;0;3
JDBCDiskCacheAttributes.setUseDiskShrinker( boolean useDiskShrinker );1;0;3
JDBCDiskCacheAttributes.isUseDiskShrinker( );1;0;3
JDBCDiskCacheAttributes.setUrl( String url );1;0;3
JDBCDiskCacheAttributes.toString( );1;0;15
JDBCDiskCacheAttributes.getTableName( );1;0;3
JDBCDiskCacheAttributes.setDatabase( String database );1;0;3
JDBCDiskCacheAttributes.isTestBeforeInsert( );1;0;3
JDBCDiskCacheAttributes.setDriverClassName( String driverClassName );1;0;3
JDBCDiskCacheAttributes.getPassword( );1;0;3
JDBCDiskCacheAttributes.getConnectionPoolName( );1;0;3
JDBCDiskCacheAttributes.getMaxActive( );1;0;3
JDBCDiskCacheAttributes.setPassword( String password );1;0;3
