Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JUnitSampler.setConstructorString( String constr );1;0;3
JUnitSampler.setFilterString( String text );1;0;3
JUnitSampler.getSuccessCode( );1;0;3
JUnitSampler.setMethod( String methodName );1;0;3
JUnitSampler.getClassname( );1;0;3
JUnitSampler.setSuccessCode( String code );1;0;3
JUnitSampler.setAppendException( boolean exc );1;0;3
JUnitSampler.setDoNotSetUpTearDown( boolean setup );1;0;3
JUnitSampler.getRunTestMethod( Object clazz );3;1;11
JUnitSampler.setError( String error );1;0;3
JUnitSampler.setFailure( String fail );1;0;3
JUnitSampler.getDoNotSetUpTearDown( );1;0;3
JUnitSampler.initMethodObjects( TestCase tc );5;5;11
JUnitSampler.setAppendError( boolean error );1;0;3
JUnitSampler.getAppendException( );1;0;3
JUnitSampler.setFailureCode( String code );1;0;3
JUnitSampler.setErrorCode( String code );1;0;3
JUnitSampler.getSuccess( );1;0;3
JUnitSampler.getAppendError( );1;0;3
JUnitSampler.getMethod( Object clazz , String method );4;3;10
JUnitSampler.getClassInstance( String className , String label );15;9;55
JUnitSampler.protect( );1;0;3
JUnitSampler.getFilterString( );1;0;3
JUnitSampler.setClassname( String classname );1;0;3
JUnitSampler.getMethod( );1;0;3
JUnitSampler.JUnitSampler( );1;0;2
JUnitSampler.getErrorCode( );1;0;3
JUnitSampler.getConstructorString( );1;0;3
JUnitSampler.getFailure( );1;0;3
JUnitSampler.getFailureCode( );1;0;3
JUnitSampler.getError( );1;0;3
JUnitSampler.setSuccess( String success );1;0;3
JUnitSampler.sample( Entry entry );23;13;113
