Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CustomSSLSocketFactory.createSocket( String s , int i , InetAddress inaddr , int j );1;0;3
CustomSSLSocketFactory.createSocket( InetAddress inaddr , int i , InetAddress inaddr1 , int j );1;0;3
CustomSSLSocketFactory.createSocket( InetAddress inaddr , int i );1;0;3
CustomSSLSocketFactory.createSocket( Socket socket , String s , int i , boolean flag );1;0;3
CustomSSLSocketFactory.createSocket( );1;0;3
CustomSSLSocketFactory.getSupportedCipherSuites( );1;0;3
CustomSSLSocketFactory.CustomSSLSocketFactory( );4;3;14
CustomSSLSocketFactory.getTrustManagers( );8;3;27
CustomSSLSocketFactory.getDefault( );1;0;3
CustomSSLSocketFactory.getDefaultCipherSuites( );1;0;3
CustomSSLSocketFactory.createSocket( String s , int i );1;0;3
