Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
NodeCachingLinkedList.addNodeToCache( Node node );2;1;11
NodeCachingLinkedList.setMaximumCacheSize( int maximumCacheSize );1;0;4
NodeCachingLinkedList.NodeCachingLinkedList( int maximumCacheSize );1;0;5
NodeCachingLinkedList.readObject( ObjectInputStream in );1;0;4
NodeCachingLinkedList.removeAllNodes( );2;3;10
NodeCachingLinkedList.NodeCachingLinkedList( );1;0;3
NodeCachingLinkedList.NodeCachingLinkedList( Collection coll );1;0;4
NodeCachingLinkedList.shrinkCacheToMaximumSize( );2;1;5
NodeCachingLinkedList.createNode( Object value );2;1;9
NodeCachingLinkedList.getMaximumCacheSize( );1;0;3
NodeCachingLinkedList.getNodeFromCache( );2;2;10
NodeCachingLinkedList.isCacheFull( );1;1;3
NodeCachingLinkedList.removeNode( Node node );1;0;4
NodeCachingLinkedList.writeObject( ObjectOutputStream out );1;0;4
