Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CharNode.insertBefore( Node newChild , Node refChild );1;0;1
DomImpl._attributes_getNamedItemNS( Dom e , String uri , String local );2;0;7
DomImpl.append( Dom n , Dom p );1;0;3
DomImpl.node_removeChild( Dom parent , Dom child );14;1;36
DomImpl._text_replaceWholeText( Dom t , String content );1;0;3
DomImpl._soapNode_getValue( Dom n );2;0;6
CharNode.getOwnerDocument( );1;0;1
DomImpl.soapBody_addBodyElement( Dom d , Name name );2;0;6
DomImpl.document_getDocumentElement( Dom d );3;2;8
DomImpl._node_getNodeValue( Dom n );2;0;5
DomImpl.nextSibling( Dom d );1;0;1
ElementsNodeList.item( int i );3;3;4
DomImpl._soapElement_getElementName( Dom d );2;0;6
DomImpl._processingInstruction_getData( Dom p );1;0;3
DomImpl.soapBody_addFault( Dom d , Name faultCode , String faultString , java . util . Locale locale );2;0;6
CharNode.setNodeValue( String nodeValue );1;0;1
CharNode.getBaseURI( );1;0;1
EmptyNodeList.getLength( );1;0;1
DomImpl.firstChild( Dom d );1;0;1
CharNode.getDom( );2;0;6
DomImpl._element_getAttributeNode( Dom e , String name );1;0;3
DomImpl._soapPart_getEnvelope( Dom d );2;0;6
DomImpl._element_setAttributeNode( Dom e , Attr newAttr );1;0;3
DomImpl.soapHeaderElement_getActor( Dom d );2;0;6
DomImpl._element_getAttribute( Dom e , String name );2;1;4
DomImpl._node_cloneNode( Dom n , boolean deep );2;0;7
DomImpl._childNodes_item( Dom n , int i );3;1;8
HierarchyRequestErr.HierarchyRequestErr( String message );1;0;1
DomImpl._node_replaceChild( Dom p , Node newChild , Node oldChild );8;8;17
CharNode.replaceChild( Node newChild , Node oldChild );1;0;1
DomImpl._document_createTextNode( Dom d , String data );1;0;3
DomImpl.saajCallback_setSaajData( Dom d , Object o );2;0;5
DomImpl._soapEnvelope_addHeader( Dom d );2;0;6
SaajCdataNode.getParentElement( );1;0;1
DomImpl._document_getElementsByTagName( Dom d , String name );2;0;5
DomImpl._soapEnvelope_createName( Dom d , String localName , String prefix , String namespaceURI );2;0;6
WrongDocumentErr.WrongDocumentErr( );1;0;1
CharNode.lookupNamespaceURI( String prefix );1;0;1
DomImpl._node_compareDocumentPosition( Dom n , Node other );1;0;3
DomImpl._node_lookupNamespaceURI( Dom n , String prefix );1;0;3
DomImpl._soapElement_removeAttribute( Dom d , Name name );2;0;6
CharNode.isSupported( String feature , String version );1;0;1
DomImpl._attributes_setNamedItem( Dom e , Node attr );5;4;12
DomImpl.element_setAttribute( Dom e , String name , String value );2;1;9
DomImpl._soapElement_addChildElement( Dom d , String localName , String prefix );2;0;6
DomImpl._soapNode_setParentElement( Dom n , SOAPElement p );2;0;6
CharNode.isSameNode( Node arg );1;0;1
DomImpl.node_getNodeValue( Dom n );8;1;38
DomImpl.impl_saajCallback_setSaajData( Dom d , Object o );3;2;15
CharNode.getNodeValue( );1;0;1
DomImpl.validateQualifiedName( String name , String uri , boolean isAttr );12;13;34
DomImpl._node_getParentNode( Dom n );2;0;7
CharNode.getData( );1;0;1
DomImpl.soapHeader_addHeaderElement( Dom d , Name name );2;0;6
DomImpl._document_createDocumentFragment( Dom d );2;0;7
CharNode.isDefaultNamespace( String namespaceURI );1;0;1
CharNode.getChildNodes( );1;0;1
DomImpl.node_getLastChild( Dom n );18;5;44
CharNode.hasAttributes( );1;0;1
DomImpl._node_getNamespaceURI( Dom n );3;2;6
CharNode.getNodeType( );1;0;1
DomImpl._document_getElementById( Dom d , String elementId );1;0;3
DomImpl._node_getOwnerDocument( Dom n );2;0;7
DomImpl.node_cloneNode( Dom n , boolean deep );30;6;85
DomImpl.detail_getDetailEntries( Dom d );2;0;6
DomImpl._document_getDocumentElement( Dom d );2;0;7
SaajTextNode.getValue( );1;0;1
SaajCdataNode.setValue( String value );1;0;1
NoModificationAllowedErr.NoModificationAllowedErr( );1;0;1
CharNode.insertNode( CharNode nodes , CharNode newNode , CharNode before );7;12;28
DomImpl.soapFault_setFaultString( Dom d , String faultString , java . util . Locale locale );2;0;6
TextNode.name( );1;0;1
DomImpl.soapFault_getFaultActor( Dom d );2;0;6
DomImpl._element_setAttributeNodeNS( Dom e , Attr newAttr );1;0;3
CharNode.getUserData( String key );1;0;1
DomImpl._soapElement_getNamespacePrefixes( Dom d );2;0;6
CharNode.setTextContent( String textContent );1;0;1
CharNode.appendData( String arg );1;0;1
DomImpl._soapNode_setValue( Dom n , String value );2;0;6
DomImpl._node_isSupported( Dom n , String feature , String version );1;0;3
DomImpl.soapHeader_extractAllHeaderElements( Dom d );2;0;6
DomImpl.removeNode( Dom n );4;4;18
DomImpl._soapElement_getChildElements( Dom d , Name name );2;0;6
DomImpl.getXmlStreamReader( Dom n );14;1;44
DomImpl.attributes_removeNamedItemNS( Dom e , String uri , String local );9;4;29
DomImpl.document_createTextNode( Dom d , String data );2;1;7
DomImpl.soapHeader_extractHeaderElements( Dom d , String actor );2;0;6
CharNode.insertData( int offset , String arg );1;0;1
DomImpl.attributes_getLength( Dom e );2;1;8
CharNode.hasChildNodes( );1;0;1
DomImpl.impl_saajCallback_getSaajData( Dom d );2;1;9
DomImpl.attr_getOwnerElement( Dom n );2;1;11
CharNode.getNextSibling( );1;0;1
CharNode.setChars( Object src , int off , int cch );3;3;9
DomImpl._document_getDoctype( Dom d );2;0;7
SaajTextNode.recycleNode( );1;0;1
DomImpl._soapPart_removeMimeHeader( Dom d , String name );2;0;6
DomImpl._processingInstruction_setData( Dom p , String data );1;0;3
CharNode.appendChild( Node newChild );1;0;1
SaajCdataNode.setParentElement( SOAPElement p );1;0;1
CharNode.CharNode( Locale l );1;1;4
