Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SubParamsGUI.mouseExited( MouseEvent event );1;0;2
SubParamsGUI.mousePressed( MouseEvent event );1;0;2
SubParamsGUI.moveNext( );1;1;11
SubParamsGUI.mouseEntered( MouseEvent event );1;0;2
SubParamsGUI.actionPerformed( ActionEvent evt );1;0;5
SubParamsGUI.windowDeactivated( WindowEvent e );1;0;2
SubParamsGUI.currentStep( String direction );4;3;10
SubParamsGUI.createSubParamsGui( );3;4;189
SubParamsGUI.windowOpened( WindowEvent e );1;0;2
SubParamsGUI.windowClosing( WindowEvent e );1;0;3
SubParamsGUI.checkFirst( );2;1;7
SubParamsGUI.mouseReleased( MouseEvent event );1;0;2
SubParamsGUI.windowActivated( WindowEvent e );1;0;2
SubParamsGUI.SubParamsGUI( ConfigureGUI cGui , Parameter [ ] tmpSubParams , Parameter [ ] subParams , String selectedComboBoxValue );2;2;10
SubParamsGUI.setLocalValue( );4;0;14
SubParamsGUI.showNormalOptions( );2;1;9
SubParamsGUI.setRadioButton( );3;2;9
SubParamsGUI.checkLast( );2;2;20
SubParamsGUI.actionPerformed( ActionEvent e );1;0;3
SubParamsGUI.mouseClicked( MouseEvent event );1;0;3
SubParamsGUI.windowDeiconified( WindowEvent e );1;0;2
SubParamsGUI.moveBack( );1;1;12
SubParamsGUI.windowClosed( WindowEvent e );1;0;3
SubParamsGUI.getStep( );1;0;3
SubParamsGUI.windowIconified( WindowEvent e );1;0;2
