Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FileMonitorAgent.checkForNewChildren( );10;9;51
FileMonitorAgent.check( );9;7;38
FileMonitorAgent.fireAllCreate( FileObject child );7;4;31
DefaultFileMonitor.run( );13;12;59
DefaultFileMonitor.setChecksPerRun( int checksPerRun );1;0;3
DefaultFileMonitor.getDelay( );1;0;3
FileMonitorAgent.resetChildrenList( );4;2;19
DefaultFileMonitor.DefaultFileMonitor( final FileListener listener );1;0;3
DefaultFileMonitor.start( );2;1;9
DefaultFileMonitor.addFile( final FileObject file );4;2;18
DefaultFileMonitor.removeFile( final FileObject file );5;3;28
DefaultFileMonitor.isRecursive( );1;0;3
DefaultFileMonitor._addFile( final FileObject file );7;5;29
FileMonitorAgent.refresh( );2;0;10
DefaultFileMonitor.getChecksPerRun( );1;0;3
DefaultFileMonitor.stop( );1;0;3
DefaultFileMonitor.queueRemoveFile( final FileObject file );1;0;3
DefaultFileMonitor.queueAddFile( final FileObject file );1;0;3
DefaultFileMonitor.getFileListener( );1;0;3
DefaultFileMonitor.setDelay( long delay );2;1;10
DefaultFileMonitor.setRecursive( final boolean newRecursive );1;0;3
FileMonitorAgent.FileMonitorAgent( DefaultFileMonitor fm , FileObject file );3;1;22
