Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ReactorNetty2ClientHttpRequest.getMethod( );1;0;3
ReactorNetty2ClientHttpRequest.getNativeRequest( );1;0;3
ReactorNetty2ClientHttpRequest.writeAndFlushWith( Publisher < ? extends Publisher < ? extends DataBuffer > > body );1;0;4
ReactorNetty2ClientHttpRequest.bufferFactory( );1;0;3
ReactorNetty2ClientHttpRequest.applyHeaders( );1;0;3
ReactorNetty2ClientHttpRequest.getURI( );1;0;3
ReactorNetty2ClientHttpRequest.toBuffers( Publisher < ? extends DataBuffer > dataBuffers );1;0;3
ReactorNetty2ClientHttpRequest.setComplete( );1;0;3
ReactorNetty2ClientHttpRequest.writeWith( Publisher < ? extends DataBuffer > body );2;0;12
ReactorNetty2ClientHttpRequest.initReadOnlyHeaders( );1;0;3
ReactorNetty2ClientHttpRequest.applyCookies( );1;0;5
ReactorNetty2ClientHttpRequest.ReactorNetty2ClientHttpRequest( HttpMethod method , URI uri , HttpClientRequest request , NettyOutbound outbound );1;0;7
ReactorNetty2ClientHttpRequest.writeWith( Path file , long position , long count );1;0;3
