Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SourceRepositoryImpl.remove( String location );4;2;22
SourceRepositoryImpl.remove( Source source );7;2;27
SourceRepositoryImpl.copy( String from , String to , boolean recurse , boolean overwrite );1;0;3
SourceRepositoryImpl.makeCollection( String location );8;4;44
SourceRepositoryImpl.save( String in , String out );11;5;58
SourceRepositoryImpl.service( ServiceManager manager );2;0;6
SourceRepositoryImpl.copy( Source source , Source destination , boolean recurse );8;1;41
SourceRepositoryImpl.move( String from , String to , boolean recurse , boolean overwrite );3;3;7
SourceRepositoryImpl.getParent( Source source );3;3;13
SourceRepositoryImpl.doCopy( String from , String to , boolean recurse , boolean overwrite );12;8;72
SourceRepositoryImpl.SourceRepositoryImpl( );1;0;2
