Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StatefulValueAdapter.getStream( );1;0;3
StatefulValueAdapter.getBoolean( );1;0;3
StatefulValueAdapter.getLong( );1;0;3
StatefulValueAdapter.getType( );1;0;3
StatefulValueAdapter.getDouble( );1;0;3
StatefulValueAdapter.StatefulValueAdapter( Value delegatee );1;0;3
***not in a method***;0;1;0
StatefulValueAdapter.getDate( );1;0;3
StatefulValueAdapter.readObject( ObjectInputStream in );2;0;8
StatefulValueAdapter.writeObject( ObjectOutputStream out );13;1;46
StatefulValueAdapter.getString( );1;0;3
