Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Copy.getKeyFile( File f );2;1;3
Copy.getDueTo( Exception ex );7;9;25
Copy.execute( );29;28;110
Copy.add( ResourceCollection res );1;0;3
Copy.createFilterChain( );1;0;5
Copy.validateAttributes( );17;20;49
Copy.addFileset( FileSet set );1;0;3
Copy.setPreserveLastModified( String preserve );1;0;3
Copy.setTodir( File destDir );1;0;3
Copy.createFilterSet( );1;0;5
Copy.setFiltering( boolean filtering );1;0;3
Copy.doFileOperations( );20;15;75
Copy.buildMap( Resource [ ] fromResources , final File toDir , FileNameMapper mapper );9;11;44
Copy.supportsNonFileResources( );1;0;3
Copy.getMessage( Exception ex );2;1;3
Copy.isEnableMultipleMapping( );1;0;3
Copy.getFilterChains( );1;0;3
Copy.getPreserveLastModified( );1;0;3
Copy.setEncoding( String encoding );2;1;6
Copy.getOutputEncoding( );1;0;3
Copy.add( FileNameMapper fileNameMapper );1;0;3
Copy.getFileUtils( );1;0;3
Copy.doResourceOperations( Map map );11;7;52
Copy.setIncludeEmptyDirs( boolean includeEmpty );1;0;3
Copy.add( File baseDir , String name , Map m );2;1;5
Copy.setOutputEncoding( String encoding );1;0;3
Copy.iterateOverBaseDirs( HashSet baseDirs , HashMap dirsByBasedir , HashMap filesByBasedir );5;3;18
Copy.setFlatten( boolean flatten );1;0;3
Copy.setFailOnError( boolean failonerror );1;0;3
Copy.add( File baseDir , String [ ] names , Map m );3;2;11
Copy.getMapper( );3;1;11
Copy.setFile( File file );1;0;3
Copy.getEncoding( );1;0;3
Copy.setVerbose( boolean verbose );2;0;3
Copy.setGranularity( long granularity );1;0;3
Copy.buildMap( File fromDir , File toDir , String [ ] names , FileNameMapper mapper , Hashtable map );7;8;29
Copy.Copy( );1;0;4
Copy.getFilterSets( );1;0;3
Copy.createMapper( );2;1;8
Copy.getResource( String name );1;0;3
Copy.setEnableMultipleMappings( boolean enableMultipleMappings );1;0;3
Copy.copySingleFile( );8;9;26
Copy.setOverwrite( boolean overwrite );1;0;3
Copy.setPreserveLastModified( boolean preserve );1;0;3
Copy.setTofile( File destFile );1;0;3
Copy.scan( Resource [ ] fromResources , File toDir );1;0;3
Copy.scan( File fromDir , File toDir , String [ ] files , String [ ] dirs );2;0;7
