Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ProcessDestroyer.addShutdownHook( );7;6;19
ProcessDestroyer.run( );2;0;9
ProcessDestroyerImpl.run( );2;0;5
ProcessDestroyerImpl.setShouldDestroy( boolean shouldDestroy );1;0;3
ProcessDestroyerImpl.ProcessDestroyerImpl( );1;0;3
ProcessDestroyer.isAddedAsShutdownHook( );1;0;3
ProcessDestroyer.remove( Process process );3;2;9
ProcessDestroyer.add( Process process );2;1;9
ProcessDestroyer.ProcessDestroyer( );3;0;12
ProcessDestroyer.removeShutdownHook( );11;9;33
