Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Recorder.subBuildFinished( BuildEvent event );2;1;5
Recorder.cleanup( );1;0;4
***not in a method***;0;1;0
Recorder.setEmacsMode( boolean emacsMode );1;0;3
Recorder.getRecorder( String name , Project proj );3;2;17
Recorder.buildFinished( BuildEvent event );1;0;3
Recorder.targetFinished( BuildEvent event );1;0;2
Recorder.setAppend( boolean append );2;0;3
Recorder.messageLogged( BuildEvent event );1;0;2
Recorder.targetStarted( BuildEvent event );1;0;2
Recorder.setLoglevel( VerbosityLevelChoices level );1;0;3
Recorder.init( );1;0;3
Recorder.subBuildStarted( BuildEvent event );1;0;2
ActionChoices.getValues( );1;0;3
Recorder.taskFinished( BuildEvent event );1;0;2
Recorder.execute( );4;2;19
Recorder.taskStarted( BuildEvent event );1;0;2
Recorder.buildStarted( BuildEvent event );1;0;2
Recorder.setAction( ActionChoices action );2;0;7
Recorder.setName( String fname );1;0;3
