Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
BufferingOutputFilterReader.clear( );1;0;3
BufferingOutputFilter.toString( );1;0;3
VerifyJar.execute( );4;4;22
BufferingOutputFilter.clear( );2;1;5
BufferingOutputFilterReader.toString( );1;0;3
VerifyJar.verifyOneJar( File jar );7;6;34
BufferingOutputFilterReader.read( char [ ] cbuf , int off , int len );1;0;5
BufferingOutputFilterReader.BufferingOutputFilterReader( Reader next );1;0;3
BufferingOutputFilter.chain( Reader rdr );1;0;4
VerifyJar.setCertificates( boolean certificates );1;0;3
BufferingOutputFilterReader.close( );1;0;3
