Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SimpleTypeUsage.printCardinality( boolean isFinite );2;1;6
SimpleTypeUsage.printOrdered( short ordered );4;0;13
SimpleTypeUsage.querySimpleType( XSSimpleType simpleType );10;7;47
SimpleTypeUsage.SimpleTypeUsage( );1;0;3
SimpleTypeUsage.printFinal( short finalSet );6;9;18
SimpleTypeUsage.validateString( String content , XSSimpleType simpleType );2;0;13
SimpleTypeUsage.getValidationContext( );1;0;5
SimpleTypeUsage.printUsage( );1;0;6
SimpleTypeUsage.printFacets( short facets );13;24;39
SimpleTypeUsage.printVariety( short variety );4;0;16
SimpleTypeUsage.main( String [ ] args );3;2;15
