Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CarBean.initComponentsFromProperties( FacesContext context , ResourceBundle data );5;3;32
CarBean.equals( Object o );1;0;3
CarBean.containsValue( Object value );1;0;3
CarBean.putAll( Map t );1;0;3
CarBean.updatePricing( );1;0;4
CarBean.parseStringIntoArrayList( FacesContext context , UIComponent component , String value , String valueType , Converter converter );5;3;27
CarBean.clear( );1;0;3
CarBean.getComponents( );1;0;3
CarBean.values( );2;0;8
CarBean.get( Object key );6;4;25
CarBean.getAttributes( );1;0;3
CarBean.getCurrentPrice( );10;7;38
CarBean.isEmpty( );1;0;3
CarBean.hashCode( );1;0;3
CarBean.size( );1;0;3
CarBean.keySet( );1;0;3
CarBean.CarBean( String bundleName );1;0;3
CarBean.remove( Object k );1;0;3
CarBean.populateComponentWithValue( FacesContext context , UIComponent component , String componentType , String value , String valueType );6;3;35
CarBean.isMultiValue( String componentType );3;2;7
CarBean.entrySet( );1;0;3
CarBean.containsKey( Object key );1;0;3
CarBean.put( Object k , Object v );1;0;3
CarBean.init( String bundleName );16;0;121
CarBean.CarBean( );1;0;3
