Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TablePart.bind( PropertyList pList );1;0;4
TablePart.getRowGroups( );1;0;3
TablePart.TablePart( FONode parent );1;0;3
TablePart.getTablePart( );1;0;3
TablePart.signalNewRow( );3;1;9
TablePart.isFirst( TableRow obj );2;3;4
TablePart.addRowGroup( List rowGroup );1;0;3
TablePart.finishLastRowGroup( );5;2;16
TablePart.getCommonBorderPaddingBackground( );1;0;3
TablePart.validateChildNode( Locator loc , String nsURI , String localName );9;1;25
TablePart.finalizeNode( );4;3;12
TablePart.processNode( String elementName , Locator locator , Attributes attlist , PropertyList pList );4;3;16
TablePart.addChildNode( FONode child );7;3;32
