Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ImageObject.writeStart( OutputStream os );1;0;5
ImageObject.setIDEColorModel( byte colorModel );1;0;3
ImageObject.ImageObject( Factory factory , String name );1;0;3
ImageObject.setData( byte [ ] imageData );1;0;3
ImageObject.writeEnd( OutputStream os );1;0;5
ImageObject.writeContent( OutputStream os );2;1;12
ImageObject.setCompression( byte compression );1;0;3
ImageObject.setViewport( AFPDataObjectInfo dataObjectInfo );1;0;12
ImageObject.setEncoding( byte encoding );1;0;3
ImageObject.getImageSegment( );2;1;6
ImageObject.setIDESize( byte size );1;0;3
