Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AccessControlEntryImpl.getRestriction( String restrictionName );2;0;7
AccessControlEntryImpl.AccessControlEntryImpl( Principal principal , Privilege [ ] privileges , boolean isAllow , Map restrictions );5;2;25
AccessControlEntryImpl.hashCode( );2;2;6
AccessControlEntryImpl.buildHashCode( );1;8;8
AccessControlEntryImpl.getRestrictionNames( );1;0;3
***not in a method***;0;1;0
AccessControlEntryImpl.getPrivileges( );1;0;3
AccessControlEntryImpl.isAllow( );1;0;3
AccessControlEntryImpl.AccessControlEntryImpl( Principal principal , Privilege [ ] privileges );1;0;3
AccessControlEntryImpl.getPrivilegeBits( );1;0;3
AccessControlEntryImpl.equals( Object obj );6;6;12
AccessControlEntryImpl.getPrincipal( );1;0;3
