Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
EmptyLinkedMap.remove( Object o );1;0;3
EmptyLinkedMap.values( );1;0;3
EmptyLinkedMap.readResolve( );1;0;3
EmptyLinkedMap.keySet( );1;0;3
EmptyLinkedMap.EmptyLinkedMap( );1;0;3
***not in a method***;0;1;0
EmptyLinkedMap.remove( int i );1;0;3
EmptyLinkedMap.clone( );1;0;3
EmptyLinkedMap.put( Object o , Object o1 );1;0;3
EmptyLinkedMap.putAll( Map map );1;0;3
EmptyLinkedMap.entrySet( );1;0;3
EmptyLinkedMap.clear( );1;0;3
