Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StAXLocationWrapper.StAXLocationWrapper( );1;0;1
StAXLocationWrapper.getLiteralSystemId( );2;1;6
StAXLocationWrapper.getEncoding( );1;0;3
StAXLocationWrapper.getCharacterOffset( );2;2;6
StAXLocationWrapper.setLocation( Location location );1;0;3
StAXLocationWrapper.getLocation( );1;0;3
StAXLocationWrapper.getExpandedSystemId( );1;0;3
StAXLocationWrapper.getXMLVersion( );1;0;3
StAXLocationWrapper.getLineNumber( );2;2;6
StAXLocationWrapper.getPublicId( );2;1;6
StAXLocationWrapper.getBaseSystemId( );1;0;3
StAXLocationWrapper.getColumnNumber( );2;2;6
