Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
EP_Footer.getPoints( );2;1;6
EP_Footer.endProcessing( );1;0;3
EP_Footer.getPrefUnit( );2;1;6
EP_Footer.EP_Footer( );1;0;5
