Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
EPDiagonal.getStyle( );2;1;7
EPDiagonal.validate( final Number number );2;0;4
EPDiagonal.EPDiagonal( );1;0;6
EPDiagonal.getColor( );3;2;10
