Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DotTerminatedMessageWriter.DotTerminatedMessageWriter( Writer output );1;0;5
DotTerminatedMessageWriter.flush( );1;0;6
DotTerminatedMessageWriter.write( char [ ] buffer , int offset , int length );2;3;7
DotTerminatedMessageWriter.write( char [ ] buffer );1;0;3
DotTerminatedMessageWriter.close( );4;3;14
DotTerminatedMessageWriter.write( String string );1;0;3
DotTerminatedMessageWriter.write( String string , int offset , int length );1;0;3
DotTerminatedMessageWriter.write( int ch );6;2;25
