Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MessageAdmin.get( String id );3;1;10
PlaceHolder.setReply( Object reply );1;0;3
MessageAdmin.getAdmin( );1;0;3
MessageAdmin.MessageAdmin( );1;0;2
PlaceHolder.getRequest( );1;0;3
PlaceHolder.getReply( );1;0;3
PlaceHolder.toString( );1;0;3
PlaceHolder.PlaceHolder( Object original );1;0;3
MessageAdmin.putRequest( String id , Message request );2;0;6
PlaceHolder.hasReply( );1;1;3
MessageAdmin.putReply( String id , Message reply );3;1;13
