Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XAWorkspace.XAWorkspace( WorkspaceConfig wspConfig , SharedItemStateManager stateMgr , RepositoryImpl rep , SessionImpl session );1;0;3
XAWorkspace.createItemStateManager( SharedItemStateManager shared );1;0;3
