Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SingleValuedField.getModificationItem( );7;8;19
SingleValuedField.SingleValuedField( String id , String initial );1;0;5
SingleValuedField.setValue( String value );6;7;12
SingleValuedField.getInitialValue( );1;0;3
SingleValuedField.isUpdateNeeded( );2;3;7
SingleValuedField.getCurrentValue( );1;0;3
