Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
LenyaDocSourceFactory.release( Source source );1;0;2
LenyaDocSourceFactory.configure( Configuration configuration );1;0;2
LenyaDocSourceFactory.getSource( String location , Map parameters );18;20;97
LenyaDocSourceFactory.service( ServiceManager manager );1;0;3
LenyaDocSourceFactory.contextualize( Context context );1;0;3
