Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MethodProxy.invokeSuper( Object obj , Object [ ] args );2;0;10
MethodProxy.MethodProxy( );1;0;2
MethodProxy.helper( CreateInfo ci , Class type );1;0;10
MethodProxy.find( Class type , Signature sig );3;0;13
MethodProxy.invoke( Object obj , Object [ ] args );4;1;16
MethodProxy.create( Class c1 , Class c2 , String desc , String name1 , String name2 );5;5;14
CreateInfo.CreateInfo( Class c1 , Class c2 );2;1;10
MethodProxy.init( );3;2;16
MethodProxy.getSuperName( );1;0;3
MethodProxy.getSuperFastClass( );1;0;4
MethodProxy.getFastClass( );1;0;4
MethodProxy.getSuperIndex( );1;0;4
MethodProxy.getSignature( );1;0;3
