Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Webapp.toClasspathEntryArray( final String theClasspathEntriesString );4;1;25
Webapp.loadDefaultValues( );2;0;12
Webapp.loadPersistentValues( );1;0;7
Webapp.getAbsoluteDir( );2;1;9
Webapp.getClasspath( );1;0;3
Webapp.toString( final IClasspathEntry [ ] theClasspathEntries );2;2;10
Webapp.getOutput( );1;0;3
Webapp.loadValues( );5;5;21
Webapp.getDir( );1;0;3
Webapp.setClasspath( final IClasspathEntry [ ] theClasspath );1;0;3
Webapp.init( );1;0;3
Webapp.persist( );1;0;6
Webapp.setOutput( final String theOutput );1;0;3
Webapp.Webapp( final IJavaProject theJavaProject );1;0;3
Webapp.setDir( final String theDir );1;0;3
