Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AttrNSImpl.getTypeNamespace( );3;1;9
AttrNSImpl.getPrefix( );3;1;7
AttrNSImpl.getTypeName( );3;1;9
AttrNSImpl.setPrefix( String prefix );16;13;41
AttrNSImpl.rename( String namespaceURI , String qualifiedName );2;0;7
AttrNSImpl.AttrNSImpl( CoreDocumentImpl ownerDocument , String namespaceURI , String qualifiedName );1;0;4
AttrNSImpl.setName( String namespaceURI , String qname );11;13;35
***not in a method***;0;1;0
AttrNSImpl.AttrNSImpl( CoreDocumentImpl ownerDocument , String namespaceURI , String qualifiedName , String localName );1;0;5
AttrNSImpl.getLocalName( );2;0;6
AttrNSImpl.getNamespaceURI( );2;0;6
AttrNSImpl.setValues( CoreDocumentImpl ownerDocument , String namespaceURI , String qualifiedName , String localName );1;0;11
AttrNSImpl.AttrNSImpl( CoreDocumentImpl ownerDocument , String value );1;0;3
AttrNSImpl.AttrNSImpl( );1;0;1
AttrNSImpl.isDerivedFrom( String typeNamespaceArg , String typeNameArg , int derivationMethod );3;1;9
