Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DelegatingWebFluxConfiguration.configurePathMatching( PathMatchConfigurer configurer );1;0;3
DelegatingWebFluxConfiguration.addFormatters( FormatterRegistry registry );1;0;3
DelegatingWebFluxConfiguration.setConfigurers( List < WebFluxConfigurer > configurers );2;1;5
DelegatingWebFluxConfiguration.getMessageCodesResolver( );2;1;4
DelegatingWebFluxConfiguration.getValidator( );2;1;4
DelegatingWebFluxConfiguration.configureHttpMessageCodecs( ServerCodecConfigurer configurer );1;0;3
DelegatingWebFluxConfiguration.addResourceHandlers( ResourceHandlerRegistry registry );1;0;3
DelegatingWebFluxConfiguration.addCorsMappings( CorsRegistry registry );1;0;3
DelegatingWebFluxConfiguration.getWebSocketService( );2;1;4
DelegatingWebFluxConfiguration.configureViewResolvers( ViewResolverRegistry registry );1;0;3
DelegatingWebFluxConfiguration.configureContentTypeResolver( RequestedContentTypeResolverBuilder builder );1;0;3
DelegatingWebFluxConfiguration.configureArgumentResolvers( ArgumentResolverConfigurer configurer );1;0;3
