Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SpoolFilter.SpoolFilter( String state , String header , String headerValueRegex );2;1;4
SpoolFilter.doFilter( );2;1;3
SpoolFilter.getHeaders( );1;0;3
SpoolFilter.doFilterHeader( );1;1;3
SpoolFilter.doFilterState( );1;1;3
SpoolFilter.SpoolFilter( String state );1;0;3
SpoolFilter.getState( );1;0;3
SpoolFilter.getHeaderValueRegexCompiled( String header );4;2;13
SpoolFilter.SpoolFilter( String state , Map headerFilters );1;0;5
SpoolFilter.getHeaderValueRegex( String header );1;0;3
SpoolFilter.SpoolFilter( String header , String headerValueRegex );2;1;4
