Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractComponentHandler.getComponentHandler( Class clazz , Context context , ServiceManager manager , Configuration config );1;0;8
AbstractComponentHandler.put( Object component );3;2;14
AbstractComponentHandler.isSingleton( );1;0;3
AbstractComponentHandler.dispose( );1;0;3
AbstractComponentHandler.canBeDisposed( );1;1;3
AbstractComponentHandler.initialize( );2;0;7
AbstractComponentHandler.get( );2;1;11
AbstractComponentHandler.getComponentHandler( String role , ComponentEnvironment componentEnv , ComponentInfo info );10;7;45
AbstractComponentHandler.AbstractComponentHandler( ComponentInfo info );1;0;3
AbstractComponentHandler.getInfo( );1;0;3
