Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ContextWrapper.getResource( String path );2;0;9
ContextWrapper.getServerInfo( );1;0;3
ContextWrapper.getRequestDispatcher( String param );1;0;3
ContextWrapper.getMinorVersion( );1;0;3
ContextWrapper.getServlet( String param );1;0;3
BootstrapServlet.initServlet( );1;0;5
ContextWrapper.getMajorVersion( );1;0;3
ContextWrapper.getAttributeNames( );1;0;3
ContextWrapper.getServletContextName( );1;0;3
ContextWrapper.log( String msg );1;0;3
ConfigWrapper.getServletContext( );1;0;3
ContextWrapper.getAttribute( String param );1;0;4
ContextWrapper.setAttribute( String name , Object value );1;0;3
ContextWrapper.getContext( String param );1;0;3
ContextWrapper.getInitParameter( String param );1;0;3
ContextWrapper.getResourcePaths( String param );1;0;3
ContextWrapper.getInitParameterNames( );1;0;3
ContextWrapper.getNamedDispatcher( String param );1;0;3
ContextWrapper.getRealPath( String path );1;1;4
ConfigWrapper.getInitParameter( String name );1;0;3
ContextWrapper.ContextWrapper( ServletContext context , File contextRoot );1;0;4
ConfigWrapper.getInitParameterNames( );1;0;3
ContextWrapper.removeAttribute( String name );1;0;3
ContextWrapper.log( Exception ex , String msg );1;0;3
ContextWrapper.getServletNames( );1;0;3
ConfigWrapper.ConfigWrapper( ServletConfig config , ServletContext context );1;0;4
ContextWrapper.log( String msg , Throwable thr );1;0;3
ContextWrapper.getResourceAsStream( String path );3;1;9
ContextWrapper.getMimeType( String param );1;0;3
ConfigWrapper.getServletName( );1;0;3
ContextWrapper.getServlets( );1;0;3
BootstrapServlet.getContextDir( );5;4;25
