Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Principal.createFromXml( Element principalElement );8;1;23
Principal.getAuthenticatedPrincipal( );1;0;3
Principal.getHrefPrincipal( String href );2;1;6
Principal.getSelfPrincipal( );1;0;3
Principal.getUnauthenticatedPrincipal( );1;0;3
Principal.Principal( String href );1;0;4
Principal.toXml( Document document );7;0;26
Principal.getAllPrincipal( );1;0;3
Principal.Principal( DavPropertyName propertyName );1;0;4
Principal.Principal( int type );1;0;3
Principal.getPropertyPrincipal( DavPropertyName propertyName );3;1;12
Principal.getPropertyName( );1;0;3
Principal.getHref( );1;0;3
