Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
QName.equals( Object objectToTest );4;2;10
QName.getPrefix( );1;0;3
QName.run( );1;0;3
QName.QName( final String namespaceURI , final String localPart );1;0;3
QName.toString( );3;4;19
QName.getLocalPart( );1;0;3
QName.readObject( ObjectInputStream in );2;1;6
QName.QName( String localPart );1;0;6
***not in a method***;0;2;0
QName.valueOf( String qNameAsString );6;7;36
QName.hashCode( );1;1;3
QName.QName( String namespaceURI , String localPart , String prefix );4;3;15
QName.getNamespaceURI( );1;0;3
