Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CCMkattr.getCommentFile( );1;0;3
CCMkattr.setVersion( String version );1;0;3
CCMkattr.getVersion( );1;0;3
CCMkattr.execute( );7;5;26
CCMkattr.getVersionCommand( Commandline cmd );2;1;6
CCMkattr.setReplace( boolean replace );1;0;3
CCMkattr.getCommentFileCommand( Commandline cmd );2;1;6
CCMkattr.setCommentFile( String cfile );1;0;3
CCMkattr.getTypeValue( );1;0;3
CCMkattr.setTypeValue( String tv );1;0;3
CCMkattr.getTypeCommand( Commandline cmd );2;1;6
CCMkattr.getTypeName( );1;0;3
CCMkattr.getReplace( );1;0;3
CCMkattr.setRecurse( boolean recurse );1;0;3
CCMkattr.getComment( );1;0;3
CCMkattr.setTypeName( String tn );1;0;3
CCMkattr.getRecurse( );1;0;3
CCMkattr.getTypeValueCommand( Commandline cmd );3;1;11
CCMkattr.getCommentCommand( Commandline cmd );2;1;6
CCMkattr.checkOptions( Commandline cmd );8;5;27
CCMkattr.setComment( String comment );1;0;3
