Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
BasicDataSourceFactory.getProperties( String propText );2;1;7
BasicDataSourceFactory.getObjectInstance( Object obj , Name name , Context nameCtx , Hashtable environment );6;7;19
BasicDataSourceFactory.createDataSource( Properties properties );35;27;144
