Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StringListImpl.getLength( );1;0;3
StringListImpl.StringListImpl( String [ ] array , int length );1;0;5
StringListImpl.contains( String item );1;7;3
StringListImpl.item( int index );1;4;3
StringListImpl.StringListImpl( Vector v );2;1;5
