Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ControlContainerContext.removeResourceContext( ResourceContext resourceContext , ControlBean bean );3;2;4
ControlContainerContext.dispatchEvent( ControlHandle handle , EventRef event , Object [ ] args );2;1;6
ControlContainerContext.ControlContainerContext( BeanContextServicesFactory beanContextServicesFactory );1;0;3
ControlContainerContext.endContext( );1;0;10
ControlContainerContext.beginContext( );1;0;3
ControlContainerContext.releaseResources( );2;1;9
ControlContainerContext.isSingleThreadedContainer( );1;0;3
ControlContainerContext.getControlHandle( org . apache . beehive . controls . api . bean . ControlBean bean );1;0;3
ControlContainerContext.addResourceContext( ResourceContext resourceContext , ControlBean bean );2;1;4
ControlContainerContext.initialize( );1;0;5
ControlContainerContext.ControlContainerContext( );1;0;3
