Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TestBeanGUI.createPopupMenu( );8;1;30
TestBeanGUI.TestBeanGUI( Class testBeanClass );3;1;18
TestBeanGUI.init( );4;2;14
TestBeanGUI.TestBeanGUI( );1;0;5
TestBeanGUI.createTestElement( );3;0;13
TestBeanGUI.getStaticLabel( );2;1;6
***not in a method***;0;1;0
TestBeanGUI.setPropertyInElement( TestElement element , String name , Object value );1;0;5
TestBeanGUI.configure( TestElement element );6;3;26
TestBeanGUI.clearGui( );2;0;7
TestBeanGUI.getMenuCategories( );13;12;54
TestBeanGUI.modifyTestElement( TestElement element );6;5;23
TestBeanGUI.getLabelResource( );1;0;3
TestBeanGUI.createCustomizer( );3;0;11
