Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
GenericTestBeanCustomizer.group( PropertyDescriptor d );2;1;7
GenericTestBeanCustomizer.createWrapperEditor( PropertyEditor typeEditor , PropertyDescriptor descriptor );8;15;37
PropertyComparator.compare( PropertyDescriptor d1 , PropertyDescriptor d2 );4;3;19
GenericTestBeanCustomizer.clearGuiFields( );8;6;25
GenericTestBeanCustomizer.groupDisplayName( String group );3;1;11
GenericTestBeanCustomizer.ORDER( String group );1;0;3
PropertyComparator.propertyOrder( PropertyDescriptor d );2;1;7
PropertyComparator.compare( Object o1 , Object o2 );1;0;3
GenericTestBeanCustomizer.saveGuiFields( );6;4;20
GenericTestBeanCustomizer.setEditorValue( int i , Object value );1;0;3
GenericTestBeanCustomizer.setObject( Object map );7;7;24
GenericTestBeanCustomizer.createLabel( PropertyDescriptor desc );2;1;11
GenericTestBeanCustomizer.init( );15;11;64
GenericTestBeanCustomizer.GenericTestBeanCustomizer( BeanInfo beanInfo );16;13;57
GenericTestBeanCustomizer.GenericTestBeanCustomizer( );1;0;3
PropertyComparator.groupOrder( String group );2;1;7
