Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Range.getMaximumLong( );1;0;3
Range.containsLong( long value );2;3;3
Range.equals( Object obj );5;5;11
Range.getMinimumInteger( );1;0;3
Range.containsFloat( float value );2;3;5
Range.containsFloat( Number value );2;1;6
Range.containsInteger( Number value );2;1;6
Range.containsRange( Range range );3;2;7
Range.hashCode( );1;6;7
Range.containsLong( Number value );2;1;6
Range.Range( );1;0;3
Range.getMinimumDouble( );1;0;3
Range.getMinimumLong( );1;0;3
Range.getMinimumFloat( );1;0;3
Range.toString( );1;0;9
Range.overlapsRange( Range range );4;3;8
Range.containsDouble( double value );2;3;5
Range.getMaximumFloat( );1;0;3
Range.containsDouble( Number value );2;1;6
Range.containsInteger( int value );2;3;3
Range.getMaximumInteger( );1;0;3
Range.getMaximumDouble( );1;0;3
