Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
WildcardSessionAttributeMatcher.getMatchString( Map objectModel , Parameters parameters );3;2;13
WildcardSessionAttributeMatcher.configure( Configuration config );2;0;6
