Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DeweyDecimal.DeweyDecimal( final String string );5;5;18
DeweyDecimal.toString( );3;3;10
DeweyDecimal.isEqual( final DeweyDecimal other );5;5;11
DeweyDecimal.DeweyDecimal( final int [ ] components );1;0;4
DeweyDecimal.isLessThanOrEqual( final DeweyDecimal other );1;1;3
DeweyDecimal.get( final int index );1;0;3
DeweyDecimal.getSize( );1;0;3
DeweyDecimal.isGreaterThan( final DeweyDecimal other );6;6;14
DeweyDecimal.isLessThan( final DeweyDecimal other );1;1;3
DeweyDecimal.isGreaterThanOrEqual( final DeweyDecimal other );6;6;14
