Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ParallelTestCase.createJoin( );1;0;3
ParallelTestCase.getActivity( );2;1;6
ParallelTestCase.createExecutor( );1;0;3
ParallelTestCase.sleep( int timeout );2;0;8
ParallelTestCase.createActivity( );1;0;3
ParallelTestCase.setJoin( JoinSupport join );1;0;3
ParallelTestCase.sync( );1;0;3
ParallelTestCase.testParallelMethods( );1;0;5
ParallelTestCase.getJoin( );2;1;6
ParallelTestCase.getExecutor( );2;1;6
ParallelTestCase.setExecutor( Executor executor );1;0;3
ParallelTestCase.sync( long millis );1;0;3
ParallelTestCase.setMaxThreadPoolSize( int maxThreadPoolSize );1;0;3
ParallelTestCase.getMaxThreadPoolSize( );1;0;3
