Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MultiKey.MultiKey( Object key1 , Object key2 );1;0;3
MultiKey.equals( Object other );3;1;10
MultiKey.getKeys( );1;0;3
MultiKey.toString( );1;0;3
MultiKey.calculateHashCode( Object [ ] keys );3;4;9
MultiKey.size( );1;0;3
MultiKey.MultiKey( Object [ ] keys , boolean makeClone );3;1;12
MultiKey.MultiKey( Object key1 , Object key2 , Object key3 , Object key4 , Object key5 );1;0;3
MultiKey.getKey( int index );1;0;3
MultiKey.MultiKey( Object key1 , Object key2 , Object key3 , Object key4 );1;0;3
MultiKey.hashCode( );1;0;3
MultiKey.MultiKey( Object [ ] keys );1;0;3
MultiKey.readResolve( );1;0;4
MultiKey.MultiKey( Object key1 , Object key2 , Object key3 );1;0;3
