Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
GeneratedClass.GeneratedClass( ClassName name , Consumer < TypeSpec . Builder > type );1;0;3
GeneratedClass.generateJavaFile( );1;1;6
GeneratedClass.reserveMethodNames( String ... reservedMethodNames );2;0;7
GeneratedClass.generateSequencedMethodName( MethodName name );2;2;5
GeneratedClass.GeneratedClass( @ Nullable GeneratedClass enclosingClass , ClassName name , Consumer < TypeSpec . Builder > type );1;0;8
GeneratedClass.assertSameType( Consumer < TypeSpec . Builder > type );2;2;4
GeneratedClass.apply( );1;0;7
GeneratedClass.getOrAdd( String name , Consumer < TypeSpec . Builder > type );1;0;5
GeneratedClass.getBuilder( Consumer < TypeSpec . Builder > type );1;0;5
GeneratedClass.getName( );1;0;3
GeneratedClass.getEnclosingClass( );1;0;3
GeneratedClass.getMethods( );1;0;3
