Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CamelComponentFactoryBean.isSingleton( );1;0;3
CamelComponentFactoryBean.getObjectType( );1;0;3
CamelComponentFactoryBean.getObject( );1;0;3
OsgiCamelSpringDeployer.getXmlPreProcessors( String serviceUnitRootPath );1;0;6
CamelComponentFactoryBean.setBundleContext( BundleContext bundleContext );3;0;11
OsgiCamelSpringDeployer.OsgiCamelSpringDeployer( CamelJbiComponent component );1;0;3
OsgiClassLoaderXmlPreprocessor.getParentClassLoader( SpringApplicationContext applicationContext );4;0;15
CamelComponentFactoryBean.afterPropertiesSet( );1;0;3
OsgiCamelJbiComponent.createServiceUnitManager( );1;0;4
OsgiClassLoaderXmlPreprocessor.OsgiClassLoaderXmlPreprocessor( File root , ServiceMixComponent component );1;0;3
