Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ColorOperation.apply( WritableRaster image );2;1;7
ColorOperation.setup( Parameters params );1;3;12
ColorOperation.getKey( );2;0;6
ColorOperation.setPrefix( String prefix );1;0;3
