Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
EJBInfo.setRefName( String refName );1;0;3
EJBInfo.setBeanInterface( Class beanInterface );1;0;3
EJBInfo.getEJBRefName( Class jcxClass );1;0;3
EJBInfo.getBeanType( );1;0;3
EJBInfo.isFinderMethod( Method m );2;1;5
EJBInfo.getHomeInterface( );1;0;3
EJBInfo.getRoot( Class clazz , HashMap derivesFrom );2;0;4
EJBInfo.isLocal( );1;0;3
EJBInfo.EJBInfo( Class controlInterface );17;15;57
EJBInfo.setLocal( boolean local );1;0;3
EJBInfo.setBeanType( String beanType );1;0;3
EJBInfo.getRefName( );1;0;3
EJBInfo.getBeanInterface( );1;0;3
EJBInfo.methodThrows( Method m , Class exceptionClass );3;2;7
EJBInfo.toString( );1;0;8
EJBInfo.setHomeInterface( Class homeInterface );1;0;3
