Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ManagedSet.getSource( );1;0;3
ManagedSet.ManagedSet( int initialCapacity );1;0;3
ManagedSet.setSource( @ Nullable Object source );1;0;3
ManagedSet.ManagedSet( );1;0;2
ManagedSet.isMergeEnabled( );1;0;3
ManagedSet.getElementTypeName( );1;0;3
ManagedSet.of( E ... elements );1;0;5
ManagedSet.setMergeEnabled( boolean mergeEnabled );1;0;3
ManagedSet.merge( @ Nullable Object parent );4;3;15
ManagedSet.setElementTypeName( @ Nullable String elementTypeName );1;0;3
