Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ListTool.getFromArray( Object array , int index );2;0;10
ListTool.get( Object list , int index );4;1;18
ListTool.setToArray( Object array , int index , Object value );2;0;11
ListTool.contains( Object list , Object element );3;1;11
ListTool.isArray( Object object );2;1;7
ListTool.size( Object list );3;1;11
ListTool.set( Object list , int index , Object value );4;1;19
ListTool.arrayContains( Object array , Object element );3;2;11
ListTool.isEmpty( Object list );2;2;8
ListTool.equals( Object what , Object with );2;2;7
ListTool.isList( Object object );1;0;3
