Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CommonsRequestLoggingFilter.afterRequest( HttpServletRequest request , String message );1;0;3
CommonsRequestLoggingFilter.beforeRequest( HttpServletRequest request , String message );1;0;3
CommonsRequestLoggingFilter.shouldLog( HttpServletRequest request );1;0;3
