Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
UsecaseProxy.getParameter( String name );1;0;3
UsecaseProxy.getBooleanCheckboxParameter( String name );4;3;8
UsecaseProxy.UsecaseProxy( Usecase usecase );2;2;11
UsecaseProxy.getName( );1;0;3
UsecaseProxy.hasInfoMessages( );2;2;6
UsecaseProxy.getInfoMessages( );1;0;3
UsecaseProxy.getSession( );1;0;3
UsecaseProxy.getErrorMessages( );1;0;3
UsecaseProxy.getView( );1;0;3
UsecaseProxy.getParameterAsString( String name );2;1;8
UsecaseProxy.getParameter( String name , Object defaultValue );2;1;7
UsecaseProxy.setup( Usecase usecase );2;2;9
UsecaseProxy.hasErrors( );2;2;6
UsecaseProxy.getParameterNames( );1;0;4
UsecaseProxy.getSourceURL( );1;0;3
