Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StatElement.getName( );1;0;3
StatElement.toString( );1;1;5
StatElement.getData( );1;0;3
StatElement.setName( String name );1;0;3
StatElement.setData( String data );1;0;3
