Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DefaultActiveLock.setTimeout( long timeout );2;2;5
DefaultActiveLock.DefaultActiveLock( LockInfo lockInfo );4;3;10
DefaultActiveLock.DefaultActiveLock( );1;0;2
DefaultActiveLock.getType( );1;0;3
DefaultActiveLock.isLockedByToken( String lockToken );2;2;3
DefaultActiveLock.getScope( );1;0;3
DefaultActiveLock.isExpired( );1;1;3
***not in a method***;0;1;0
DefaultActiveLock.getTimeout( );1;1;3
DefaultActiveLock.setOwner( String owner );1;0;3
DefaultActiveLock.setIsDeep( boolean isDeep );1;0;3
DefaultActiveLock.isDeep( );1;0;3
DefaultActiveLock.getOwner( );1;0;3
DefaultActiveLock.getToken( );1;0;3
