Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractUIPage.getLayoutManager( );2;1;4
AbstractUIPage.getPageState( FacesContext facesContext );3;1;13
AbstractUIPage.encodeChildren( FacesContext context );1;0;2
AbstractUIPage.invokeOnComponent( FacesContext context , String clientId , ContextCallback callback );1;0;3
AbstractUIPage.setDefaultActionId( String defaultActionId );1;0;3
AbstractUIPage.processUpdates( FacesContext context );1;0;4
AbstractUIPage.getComponents( );3;0;9
AbstractUIPage.getFormId( FacesContext facesContext );2;2;7
AbstractUIPage.setActionId( String actionId );1;0;3
AbstractUIPage.getWidthInternal( );2;1;10
AbstractUIPage.getPostfields( );2;1;6
AbstractUIPage.markSubmittedForm( FacesContext facesContext );11;5;40
AbstractUIPage.getDefaultActionId( );1;0;3
AbstractUIPage.getConstraints( );1;0;3
AbstractUIPage.getHeightInternal( );2;1;10
AbstractUIPage.updatePageState( FacesContext facesContext );1;0;4
AbstractUIPage.checkTobagoRequest( FacesContext facesContext );7;3;23
AbstractUIPage.decodePageState( FacesContext facesContext , PageState pageState );4;3;23
AbstractUIPage.setActionPosition( Box actionPosition );1;0;3
AbstractUIPage.getActionPosition( );1;0;3
AbstractUIPage.processDecodes( FacesContext facesContext );2;0;9
AbstractUIPage.getActionId( );1;0;3
