Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RelativeNumericProperty.RelativeNumericProperty( int operation , Numeric op );1;0;5
RelativeNumericProperty.getNumericValue( PercentBaseContext context );1;0;3
RelativeNumericProperty.getTableUnits( );18;11;45
RelativeNumericProperty.getValue( );2;0;8
RelativeNumericProperty.getValue( PercentBaseContext context );2;0;8
RelativeNumericProperty.getNumeric( );1;0;3
RelativeNumericProperty.toString( );10;0;16
RelativeNumericProperty.getLength( );2;1;7
RelativeNumericProperty.isAbsolute( );1;0;3
RelativeNumericProperty.getNumericValue( );1;0;3
RelativeNumericProperty.getResolved( PercentBaseContext context );10;0;24
RelativeNumericProperty.getDimension( );1;0;3
RelativeNumericProperty.RelativeNumericProperty( int operation , Numeric op1 , Numeric op2 );3;2;15
