Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PropertyParser.evalAddition( Numeric op1 , Numeric op2 );3;3;6
PropertyParser.evalSubtraction( Numeric op1 , Numeric op2 );3;3;6
PropertyParser.parseVarArgs( Function function );5;4;25
PropertyParser.parseArgs( Function function );8;9;30
PropertyParser.parsePrimaryExpr( );22;15;93
PropertyParser.parseUnaryExpr( );2;1;7
PropertyParser.parse( String expr , PropertyInfo propInfo );2;0;8
PropertyParser.evalDivide( Numeric op1 , Numeric op2 );3;3;6
PropertyParser.parseMultiplicativeExpr( );5;0;26
PropertyParser.parseAdditiveExpr( );4;0;21
PropertyParser.evalMultiply( Numeric op1 , Numeric op2 );3;3;6
PropertyParser.evalNegate( Numeric op );2;1;6
PropertyParser.expectRpar( );2;1;6
PropertyParser.parseProperty( );6;4;24
PropertyParser.PropertyParser( String propExpr , PropertyInfo pInfo );1;0;4
PropertyParser.evalModulo( Number op1 , Number op2 );3;4;6
